equipe,division,prenom,nom,nom_jeu,nat,nat_ioc,an,age,pla,mon,spr,chr,pun,end,pav,moy,pot,points_ranking,rang_pcs,points_carriere,specialite_pcs,score_pave,poids,taille,slug
euskaltel-euskadi-2026,ProTeam,Hodei,MUÑOZ,H. Muñoz,ES,ESP,2006,20,58,55,55,52,67,61,56,58,65,51,831,56,Hills,0.0,,,hodei-munoz
euskaltel-euskadi-2026,ProTeam,Paul,HENNEQUIN,P. Hennequin,FR,FRA,2002,24,71,41,80,52,54,65,60,60,62,45,871,230,Sprint,0.0,64.0,1.75,paul-hennequin
euskaltel-euskadi-2026,ProTeam,Iker,MINTEGI,I. Mintegi,ES,ESP,2002,24,55,65,42,61,58,67,48,58,60,29,1072,119,GC,0.0,,,iker-mintegi-claver
euskaltel-euskadi-2026,ProTeam,Nicolás,ALUSTIZA,N. Alustiza,ES,ESP,2003,23,57,53,52,51,64,61,51,56,59,22,1208,43,Hills,0.0,,1.85,nicolas-alustiza
euskaltel-euskadi-2026,ProTeam,Gari,UGARTE,G. Ugarte,ES,ESP,2005,21,54,49,49,48,61,57,51,53,59,9,1736,9,Hills,0.0,,,gari-ugarte
euskaltel-euskadi-2026,ProTeam,Yago,AGUIRRE,Y. Aguirre,ES,ESP,2004,22,48,59,34,55,52,61,45,52,56,5,2016,5,GC,0.0,,,yago-aguirre
euskaltel-euskadi-2026,ProTeam,Samuel,FERNÁNDEZ,S. Fernández,ES,ESP,2003,23,48,59,34,55,52,61,42,52,55,5,2020,5,GC,0.0,,,samuel-fernandez-heres
euskaltel-euskadi-2026,ProTeam,Marco,MARTÍN,M. Martín,ES,ESP,2006,20,49,49,46,44,59,55,48,50,57,3,2232,3,Hills,0.0,56.0,1.7,marco-martin-cuevas
euskaltel-euskadi-2026,ProTeam,Kepa,ORMAZABAL,K. Ormazabal,ES,ESP,2006,20,49,44,44,43,56,52,46,48,55,1,2550,1,Hills,0.0,,,kepa-ormazabal
euskaltel-euskadi-2026,ProTeam,Alain,SUAREZ,A. Suarez,ES,ESP,2003,23,48,43,40,45,49,52,41,46,49,0,,0,,0.0,,,alain-suarez
euskaltel-euskadi-2026,ProTeam,Unai,AZNAR,U. Aznar,ES,ESP,2002,24,51,38,35,57,43,53,41,46,48,0,,0,TT,0.0,68.0,1.75,unai-aznar-vijuesca
euskaltel-euskadi-2026,ProTeam,Ander,GANZABAL,A. Ganzabal,ES,ESP,2000,26,44,57,31,51,50,58,38,48,48,0,,6,GC,0.0,63.0,1.76,ander-ganzabal-bilbao
euskaltel-euskadi-2026,ProTeam,Danny,VAN DER TUUK,D. Van Der Tuuk,PL,POL,1999,27,54,43,38,60,46,57,44,50,50,0,,18,TT,0.0,64.0,1.8,danny-van-der-tuuk
euskaltel-euskadi-2026,ProTeam,Ander,OTEGI,A. Otegi,ES,ESP,2006,20,48,43,40,45,49,52,44,46,53,0,,0,,0.0,,,ander-otegi
euskaltel-euskadi-2026,ProTeam,Felipe,ORTS,F. Orts,ES,ESP,1995,31,48,56,34,53,50,59,41,50,50,0,,19,GC,0.0,70.0,1.79,felipe-orts
mbh-bank-csb-telecom-fort-2026,ProTeam,Alessandro,FANCELLU,A. Fancellu,IT,ITA,2000,26,64,79,51,70,71,78,58,69,69,621,72,790,GC,0.0,61.0,1.72,alessandro-fancellu
mbh-bank-csb-telecom-fort-2026,ProTeam,Alessandro,VERRE,A. Verre,IT,ITA,2001,25,56,76,46,63,69,75,52,64,64,164,401,528,Climber,0.0,59.0,1.7,alessandro-verre
mbh-bank-csb-telecom-fort-2026,ProTeam,Marcin,BUDZIŃSKI,M. Budziński,PL,POL,1998,28,65,60,60,59,71,69,59,64,64,112,529,734,Hills,0.0,70.0,1.78,marcin-budzinski
mbh-bank-csb-telecom-fort-2026,ProTeam,Fausto,MASNADA,F. Masnada,IT,ITA,1993,33,60,75,46,67,66,74,54,65,65,108,534,2853,GC,0.0,65.0,1.82,fausto-masnada
mbh-bank-csb-telecom-fort-2026,ProTeam,Davide,PERSICO,D. Persico,IT,ITA,2001,25,74,44,82,55,58,67,63,63,63,95,579,322,Sprint,0.0,65.0,1.75,davide-persico
mbh-bank-csb-telecom-fort-2026,ProTeam,Nicolò,BURATTI,N. Buratti,IT,ITA,2001,25,65,58,61,58,72,67,63,64,64,89,608,315,Hills,6.8,,,nicolo-buratti
mbh-bank-csb-telecom-fort-2026,ProTeam,Christian,BAGATIN,C. Bagatin,IT,ITA,2002,24,62,57,57,56,69,65,56,61,63,75,672,91,Hills,0.0,75.0,1.83,christian-bagatin
mbh-bank-csb-telecom-fort-2026,ProTeam,Samuele,ZOCCARATO,S. Zoccarato,IT,ITA,1998,28,69,51,60,59,64,67,59,62,62,48,850,310,Oneday,0.0,74.0,1.83,samuele-zoccarato
mbh-bank-csb-telecom-fort-2026,ProTeam,Cesare,CHESINI,C. Chesini,IT,ITA,2004,22,58,56,54,53,67,63,56,58,62,46,867,85,Hills,0.0,,,cesare-chesini
mbh-bank-csb-telecom-fort-2026,ProTeam,Márton,DINA,M. Dina,HU,HUN,1996,30,60,70,46,67,63,72,53,63,63,46,864,592,GC,0.0,67.0,1.86,marton-dina
mbh-bank-csb-telecom-fort-2026,ProTeam,Lorenzo,MASCIARELLI,L. Masciarelli,IT,ITA,2003,23,57,55,54,52,66,62,52,58,61,40,934,61,Hills,0.0,,,lorenzo-masciarelli
mbh-bank-csb-telecom-fort-2026,ProTeam,Filippo,D'AIUTO,F. D'aiuto,IT,ITA,2002,24,66,45,59,55,60,63,56,58,60,38,951,88,Oneday,0.0,,,filippo-d-aiuto
mbh-bank-csb-telecom-fort-2026,ProTeam,Luca,CRETTI,L. Cretti,IT,ITA,2001,25,64,48,56,54,61,63,55,58,58,34,991,84,Oneday,0.0,63.0,1.8,luca-cretti
mbh-bank-csb-telecom-fort-2026,ProTeam,Zsombor,TAKÁCS,Z. Takács,HU,HUN,2006,20,65,41,58,53,57,61,58,56,63,21,1235,33,Oneday,0.0,,,zsombor-tamas-takacs
mbh-bank-csb-telecom-fort-2026,ProTeam,Lorenzo,NESPOLI,L. Nespoli,IT,ITA,2004,22,60,49,45,66,53,63,54,56,60,20,1269,36,TT,0.0,,1.85,lorenzo-nespoli
mbh-bank-csb-telecom-fort-2026,ProTeam,Barnabás,PEÁK,B. Peák,HU,HUN,1998,28,67,48,52,69,55,67,56,60,60,17,1331,460,TT,0.0,74.0,1.83,barnabas-peak
mbh-bank-csb-telecom-fort-2026,ProTeam,Mirko,BOZZOLA,M. Bozzola,IT,ITA,2004,22,65,35,72,47,49,58,57,54,58,17,1350,18,Sprint,0.0,,,mirko-bozzola
mbh-bank-csb-telecom-fort-2026,ProTeam,Diego,BRACALENTE,D. Bracalente,IT,ITA,2004,22,55,52,51,49,64,59,53,55,59,12,1564,38,Hills,0.0,,,diego-bracalente
mbh-bank-csb-telecom-fort-2026,ProTeam,Filip,GRUSZCZYŃSKI,F. Gruszczyński,PL,POL,2005,21,45,69,34,53,58,65,44,54,60,10,1681,16,Climber,0.0,60.0,1.78,filip-gruszczynski
mbh-bank-csb-telecom-fort-2026,ProTeam,Edoardo,CIPOLLINI,E. Cipollini,IT,ITA,2005,21,52,47,48,46,59,56,50,51,57,4,2129,8,Hills,0.0,,1.8,edoardo-cipollini
mbh-bank-csb-telecom-fort-2026,ProTeam,Márk,VALENT,M. Valent,HU,HUN,2004,22,57,35,49,46,49,54,50,48,52,0,,5,Oneday,0.0,,,mark-valent
mbh-bank-csb-telecom-fort-2026,ProTeam,Matteo,AMBROSINI,M. Ambrosini,IT,ITA,2002,24,50,49,45,45,59,55,45,50,52,0,,29,Hills,0.0,,1.88,matteo-ambrosini
mbh-bank-csb-telecom-fort-2026,ProTeam,Bálint,MAKRAI,B. Makrai,HU,HUN,2006,20,56,34,48,45,48,53,49,47,54,0,,2,Oneday,0.0,,,balint-makrai
modern-adventure-pro-cycling-2026,ProTeam,Ben,OLIVER,B. Oliver,NZ,NZL,1996,30,67,60,63,61,71,69,67,65,65,292,223,355,Hills,20.9,71.0,1.83,ben-oliver
modern-adventure-pro-cycling-2026,ProTeam,Byron,MUNTON,B. Munton,ZA,RSA,1998,28,58,76,43,68,65,74,52,64,64,230,290,344,GC,0.0,60.0,1.78,byron-munton
modern-adventure-pro-cycling-2026,ProTeam,Stefan,DE BOD,S. De Bod,ZA,RSA,1996,30,69,63,52,77,63,75,60,66,66,155,413,1183,TT,0.0,66.0,1.83,stefan-de-bod
modern-adventure-pro-cycling-2026,ProTeam,Riley,PICKRELL,R. Pickrell,CA,CAN,2001,25,66,55,64,57,70,66,60,63,63,72,683,318,Hills,0.0,72.0,1.71,riley-pickrell
modern-adventure-pro-cycling-2026,ProTeam,Kieran,HAUG,K. Haug,US,USA,2002,24,53,66,40,61,58,67,47,58,60,30,1056,70,GC,0.0,67.0,1.86,kieran-haug
modern-adventure-pro-cycling-2026,ProTeam,Paul,WRIGHT,P. Wright,NZ,NZL,1998,28,60,53,55,53,65,62,54,58,58,28,1083,126,Hills,0.0,,,paul-wright
modern-adventure-pro-cycling-2026,ProTeam,Samuel,FLÓREZ,S. Flórez,CO,COL,2005,21,59,50,42,66,53,63,53,56,62,21,1234,30,TT,0.0,63.0,1.8,samuel-florez-garces
modern-adventure-pro-cycling-2026,ProTeam,Mark,STEWART,M. Stewart,GB,GBR,1995,31,59,64,46,63,61,69,52,60,60,19,1284,473,GC,0.0,70.0,1.8,mark-stewart
modern-adventure-pro-cycling-2026,ProTeam,Hugo,SCALA,H. Scala,US,USA,1997,29,61,46,46,65,51,62,51,55,55,13,1522,42,TT,0.0,69.0,1.87,hugo-scala
modern-adventure-pro-cycling-2026,ProTeam,Tyler,STITES,T. Stites,US,USA,1998,28,62,51,48,66,55,65,53,58,58,12,1541,337,TT,0.0,60.0,1.78,tyler-stites
modern-adventure-pro-cycling-2026,ProTeam,Cole,KESSLER,C. Kessler,US,USA,2003,23,64,34,68,48,48,58,53,53,56,12,1563,13,Sprint,0.0,75.0,1.98,cole-kessler
modern-adventure-pro-cycling-2026,ProTeam,Ezra,CAUDELL,E. Caudell,US,USA,2006,20,64,37,54,53,52,59,55,53,60,10,1704,10,Oneday,0.0,82.0,2.0,ezra-caudell
modern-adventure-pro-cycling-2026,ProTeam,Scott,MCGILL,S. Mcgill,US,USA,1998,28,60,49,58,51,63,60,54,57,57,9,1719,219,Hills,0.0,,,scott-mcgill
modern-adventure-pro-cycling-2026,ProTeam,Ian,LÓPEZ,I. López,US,USA,2003,23,46,68,34,54,57,65,42,54,57,7,1864,27,Climber,0.0,64.0,1.8,ian-lopez
modern-adventure-pro-cycling-2026,ProTeam,Sean,CHRISTIAN,S. Christian,US,USA,2002,24,55,48,52,48,60,58,49,54,56,5,2017,30,Hills,0.0,,1.86,sean-christian
modern-adventure-pro-cycling-2026,ProTeam,Robin,CARPENTER,R. Carpenter,US,USA,1992,34,63,42,54,53,54,61,52,54,54,5,1963,794,Oneday,0.0,,1.78,robin-carpenter
modern-adventure-pro-cycling-2026,ProTeam,Leo,HAYTER,L. Hayter,GB,GBR,2001,25,51,60,37,59,54,63,44,54,54,1,2469,207,GC,0.0,70.0,1.8,leo-hayter
modern-adventure-pro-cycling-2026,ProTeam,Brody,MCDONALD,B. Mcdonald,US,USA,2002,24,59,30,66,40,44,52,48,48,50,0,,8,Sprint,0.0,65.0,1.75,brody-mcdonald
modern-adventure-pro-cycling-2026,ProTeam,Lucas,TOWERS,L. Towers,GB,GBR,2003,23,45,45,41,40,55,51,40,46,49,0,,0,Hills,0.0,58.0,1.77,luca-towers
modern-adventure-pro-cycling-2026,ProTeam,Samuel,BOARDMAN,S. Boardman,US,USA,1995,31,55,41,39,60,46,56,45,50,50,0,,13,TT,0.0,,,samuel-boardman
modern-adventure-pro-cycling-2026,ProTeam,Harry,LASKER,H. Lasker,US,USA,2007,19,47,44,39,44,49,53,43,46,54,0,,0,,0.0,61.0,1.75,harry-lasker
pinarello-q365-pro-cycling-team-2026,ProTeam,Tom,PIDCOCK,T. Pidcock,GB,GBR,1999,27,81,73,74,74,83,84,87,78,78,1921,7,6843,Oneday,156.4,58.0,1.7,tom-pidcock
pinarello-q365-pro-cycling-team-2026,ProTeam,Quinten,HERMANS,Q. Hermans,BE,BEL,1995,31,70,70,65,65,81,76,70,71,71,495,105,2601,Hills,10.6,62.0,1.74,quinten-hermans
pinarello-q365-pro-cycling-team-2026,ProTeam,Fred,WRIGHT,F. Wright,GB,GBR,1999,27,73,65,67,67,78,75,79,71,71,460,123,2235,Hills,129.1,75.0,1.84,alfred-wright
pinarello-q365-pro-cycling-team-2026,ProTeam,Matteo,MOSCHETTI,M. Moschetti,IT,ITA,1996,30,80,48,86,62,65,73,77,69,69,320,191,2410,Sprint,40.3,73.0,1.8,matteo-moschetti
pinarello-q365-pro-cycling-team-2026,ProTeam,Aimé,DE GENDT,A. de Gendt,BE,BEL,1994,32,78,51,69,66,67,73,80,67,67,299,213,2034,Oneday,181.5,75.0,1.82,aime-de-gendt
pinarello-q365-pro-cycling-team-2026,ProTeam,Chris,HARPER,C. Harper,AU,AUS,1994,32,63,78,48,71,68,78,57,68,68,289,226,2231,GC,0.0,67.0,1.85,chris-harper
pinarello-q365-pro-cycling-team-2026,ProTeam,Mark,DONOVAN,M. Donovan,GB,GBR,1999,27,64,76,50,71,68,77,60,68,68,262,256,1251,GC,3.6,70.0,1.85,mark-donovan
pinarello-q365-pro-cycling-team-2026,ProTeam,Marcel,CAMPRUBÍ,M. Camprubí,ES,ESP,2001,25,70,55,61,61,68,70,61,64,64,237,284,363,Oneday,0.0,69.0,1.78,marcel-camprubi
pinarello-q365-pro-cycling-team-2026,ProTeam,Brent,VAN MOER,B. van Moer,BE,BEL,1998,28,78,51,67,67,66,73,78,67,67,210,319,1411,Oneday,114.9,79.0,1.91,brent-van-moer
pinarello-q365-pro-cycling-team-2026,ProTeam,Fabio,CHRISTEN,F. Christen,CH,SUI,2002,24,74,54,66,64,69,72,70,66,68,206,329,1098,Oneday,20.1,,1.84,fabio-christen
pinarello-q365-pro-cycling-team-2026,ProTeam,Thomas,GLOAG,T. Gloag,GB,GBR,2001,25,58,76,45,66,66,74,53,64,64,174,383,595,GC,0.0,60.0,1.81,thomas-gloag
pinarello-q365-pro-cycling-team-2026,ProTeam,Xandro,MEURISSE,X. Meurisse,BE,BEL,1992,34,63,70,50,67,66,74,56,65,65,164,399,3242,GC,0.0,68.0,1.81,xandro-meurisse
pinarello-q365-pro-cycling-team-2026,ProTeam,David,DE LA CRUZ,D. De La Cruz,ES,ESP,1989,37,57,75,42,67,64,73,52,63,63,157,407,4100,GC,0.0,66.0,1.82,david-de-la-cruz
pinarello-q365-pro-cycling-team-2026,ProTeam,David,GONZÁLEZ,D. González,ES,ESP,1996,30,65,59,63,58,72,67,60,64,64,151,421,413,Hills,0.0,68.0,1.8,david-gonzalez-lopez
pinarello-q365-pro-cycling-team-2026,ProTeam,Walter,CALZONI,W. Calzoni,IT,ITA,2001,25,60,72,48,66,66,73,54,64,64,131,465,455,GC,0.0,,1.72,walter-calzoni
pinarello-q365-pro-cycling-team-2026,ProTeam,Eddie,DUNBAR,E. Dunbar,IE,IRL,1996,30,61,79,47,68,69,76,56,67,67,123,483,2456,GC,0.0,57.0,1.7,edward-irl-dunbar
pinarello-q365-pro-cycling-team-2026,ProTeam,Nickolas,ZUKOWSKY,N. Zukowsky,CA,CAN,1998,28,72,52,62,63,64,70,62,64,64,120,498,542,Oneday,0.0,,1.88,nickolas-zukowsky
pinarello-q365-pro-cycling-team-2026,ProTeam,Damien,HOWSON,D. Howson,AU,AUS,1992,34,60,71,45,69,63,73,53,64,64,93,583,2681,GC,0.0,68.0,1.88,damien-howson
pinarello-q365-pro-cycling-team-2026,ProTeam,Emīls,LIEPIŅŠ,E. Liepiņš,LV,LAT,1992,34,71,43,75,55,57,65,64,61,61,90,595,1562,Sprint,4.9,67.0,1.75,emils-liepins
pinarello-q365-pro-cycling-team-2026,ProTeam,Xabier Mikel,AZPARREN,X. M. Azparren,ES,ESP,1999,27,69,56,51,76,60,71,59,64,64,86,622,310,TT,0.0,,,xabier-mikel-azparren-irurzun
pinarello-q365-pro-cycling-team-2026,ProTeam,Kamil,MAŁECKI,K. Małecki,PL,POL,1996,30,64,66,51,67,62,73,64,64,64,63,741,664,GC,44.3,69.0,1.74,kamil-malecki
pinarello-q365-pro-cycling-team-2026,ProTeam,Milan,VADER,M. Vader,NL,NED,1996,30,61,69,48,65,64,72,54,63,63,53,813,542,GC,0.0,63.0,1.73,milan-vader
pinarello-q365-pro-cycling-team-2026,ProTeam,Joseph,PIDCOCK,J. Pidcock,GB,GBR,2002,24,58,56,54,52,67,62,53,58,60,53,817,65,Hills,0.0,59.0,1.7,joseph-pidcock
pinarello-q365-pro-cycling-team-2026,ProTeam,Sjoerd,BAX,S. Bax,NL,NED,1996,30,70,53,54,74,61,71,60,64,64,48,849,794,TT,0.0,78.0,1.85,sjoerd-bax
pinarello-q365-pro-cycling-team-2026,ProTeam,Mathis,AVONDTS,M. Avondts,BE,BEL,2003,23,69,37,77,49,51,62,58,58,61,45,878,65,Sprint,0.0,67.0,1.73,mathis-avondts
pinarello-q365-pro-cycling-team-2026,ProTeam,Frederik,FRISON,F. Frison,BE,BEL,1992,34,71,41,60,61,56,65,62,59,59,35,976,671,Oneday,4.5,84.0,1.93,frederik-frison
pinarello-q365-pro-cycling-team-2026,ProTeam,Emmanuel,HOUCOU,E. Houcou,FR,FRA,2003,23,68,37,75,50,52,61,57,57,60,34,995,79,Sprint,0.0,,1.84,emmanuel-houcou
pinarello-q365-pro-cycling-team-2026,ProTeam,Nicolo',PARISINI,N. Parisini,IT,ITA,2000,26,63,55,60,55,67,65,62,61,61,29,1069,337,Hills,17.1,65.0,1.83,nicolo-parisini
pinarello-q365-pro-cycling-team-2026,ProTeam,Harm,VANHOUCKE,H. Vanhoucke,BE,BEL,1997,29,57,76,43,66,65,73,52,63,63,26,1116,1392,GC,0.0,65.0,1.81,harm-vanhoucke
pinarello-q365-pro-cycling-team-2026,ProTeam,Sam,BENNETT,S. Bennett,IE,IRL,1990,36,70,38,76,51,54,62,63,58,58,17,1324,8267,Sprint,8.5,73.0,1.78,sam-bennett
pinarello-q365-pro-cycling-team-2026,ProTeam,Oliver,SIMS,O. Sims,AU,AUS,2006,20,44,67,33,52,57,64,43,53,60,8,1785,8,Climber,0.0,59.0,1.8,oliver-sims
pinarello-q365-pro-cycling-team-2026,ProTeam,Matteo,BADILATTI,M. Badilatti,CH,SUI,1992,34,54,74,40,63,62,71,49,61,61,0,,910,GC,0.0,62.0,1.78,matteo-badilatti
solution-tech-nippo-rali-2026,ProTeam,Domenico,POZZOVIVO,D. Pozzovivo,IT,ITA,1982,44,57,75,43,65,66,73,52,63,63,371,159,11419,GC,0.0,63.0,1.65,domenico-pozzovivo
solution-tech-nippo-rali-2026,ProTeam,Dušan,RAJOVIĆ,D. Rajović,RS,SRB,1997,29,80,47,85,62,61,72,68,68,68,366,162,1215,Sprint,0.0,74.0,1.83,dusan-rajovic
solution-tech-nippo-rali-2026,ProTeam,Kamiel,BONNEU,K. Bonneu,BE,BEL,1999,27,62,76,48,69,68,76,56,66,66,253,268,796,GC,0.0,64.0,1.78,kamiel-bonneu
solution-tech-nippo-rali-2026,ProTeam,Santiago,UMBA,S. Umba,CO,COL,2002,24,60,75,48,66,68,74,55,65,67,242,275,492,GC,0.0,58.0,1.7,santiago-umba
solution-tech-nippo-rali-2026,ProTeam,Kyrylo,TSARENKO,K. Tsarenko,UA,UKR,2000,26,63,72,50,68,66,75,56,66,66,220,301,572,GC,0.0,,,kyrylo-tsarenko
solution-tech-nippo-rali-2026,ProTeam,Matteo,FABBRO,M. Fabbro,IT,ITA,1995,31,59,81,46,67,70,77,55,67,67,183,369,1165,GC,0.0,52.0,1.67,matteo-fabbro
solution-tech-nippo-rali-2026,ProTeam,Alexandre,BALMER,A. Balmer,CH,SUI,2000,26,72,51,63,62,64,70,62,64,64,121,495,367,Oneday,0.0,72.0,1.92,alexandre-balmer
solution-tech-nippo-rali-2026,ProTeam,Yukiya,ARASHIRO,Y. Arashiro,JP,JPN,1984,42,65,45,56,55,58,63,55,57,57,77,661,3483,Oneday,0.0,64.0,1.7,yukiya-arashiro
solution-tech-nippo-rali-2026,ProTeam,Ben,GRANGER,B. Granger,GB,GBR,2000,26,70,47,62,58,62,66,60,61,61,72,685,111,Oneday,0.0,71.0,1.83,ben-granger
solution-tech-nippo-rali-2026,ProTeam,Carlos Ariel,SAMUDIO,C. A. Samudio,PA,PAN,1997,29,66,53,49,72,57,68,56,61,61,60,757,140,TT,0.0,,,carlos-samudio
solution-tech-nippo-rali-2026,ProTeam,Roberto Carlos,GONZÁLEZ,R. C. González,PA,PAN,1994,32,65,51,50,70,57,67,55,60,60,48,848,185,TT,0.0,,,roberto-gonzalez
solution-tech-nippo-rali-2026,ProTeam,Tilen,FINKŠT,T. Finkšt,SI,SLO,1997,29,71,42,76,55,57,64,61,61,61,44,882,257,Sprint,0.0,70.0,1.76,tilen-finkst
solution-tech-nippo-rali-2026,ProTeam,Tommaso,NENCINI,T. Nencini,IT,ITA,2000,26,68,38,75,50,53,61,58,58,58,42,900,69,Sprint,0.0,,,tommaso-nencini
solution-tech-nippo-rali-2026,ProTeam,Franklin,ARCHIBOLD,F. Archibold,PA,PAN,1997,29,66,53,49,73,57,68,56,61,61,24,1160,560,TT,0.0,,,franklin-archibold
solution-tech-nippo-rali-2026,ProTeam,Đorđe,ĐURIĆ,Đ. Đurić,RS,SRB,2000,26,69,36,73,52,50,61,57,57,57,22,1201,109,Sprint,0.0,79.0,1.93,dorde-duric
solution-tech-nippo-rali-2026,ProTeam,Andrea,PIRAS,A. Piras,IT,ITA,2002,24,56,51,53,50,63,59,51,55,57,21,1230,21,Hills,0.0,,,andrea-piras
solution-tech-nippo-rali-2026,ProTeam,Attilio,VIVIANI,A. Viviani,IT,ITA,1996,30,70,37,77,50,51,62,58,58,58,14,1483,407,Sprint,0.0,69.0,1.74,attilio-viviani
solution-tech-nippo-rali-2026,ProTeam,Alessandro,IACCHI,A. Iacchi,IT,ITA,1999,27,52,63,40,58,56,65,46,56,56,10,1634,75,GC,0.0,59.0,1.7,alessandro-iacchi
solution-tech-nippo-rali-2026,ProTeam,Matteo,REGNANTI,M. Regnanti,IT,ITA,2001,25,63,34,69,46,49,57,53,53,53,10,1643,11,Sprint,0.0,,1.74,matteo-regnanti
solution-tech-nippo-rali-2026,ProTeam,Felix James,MEO,F. J. Meo,NZ,NZL,1997,29,54,48,50,47,60,57,48,53,53,5,1980,18,Hills,0.0,,,felix-james-meo
solution-tech-nippo-rali-2026,ProTeam,Valerio,CONTI,V. Conti,IT,ITA,1993,33,59,71,47,65,65,72,53,63,63,0,,1949,GC,0.0,61.0,1.72,valerio-conti
solution-tech-nippo-rali-2026,ProTeam,Luca,VERRANDO,L. Verrando,IT,ITA,2004,22,57,35,49,46,49,54,50,48,52,0,,5,Oneday,0.0,,,luca-verrando
solution-tech-nippo-rali-2026,ProTeam,Michele,GAZZOLI,M. Gazzoli,IT,ITA,1999,27,56,46,52,48,59,57,49,53,53,0,,231,Hills,0.0,76.0,1.8,michele-gazzoli
team-flanders-baloise-2026,ProTeam,Tom,CRABBE,T. Crabbe,BE,BEL,2005,21,75,43,82,56,60,67,67,64,70,278,239,307,Sprint,0.0,70.0,1.79,tom-crabbe
team-flanders-baloise-2026,ProTeam,Milan,LANHOVE,M. Lanhove,BE,BEL,2003,23,70,48,61,61,62,67,61,62,65,96,574,142,Oneday,0.6,69.0,1.81,milan-lanhove
team-flanders-baloise-2026,ProTeam,Senne,THONNON,S. Thonnon,BE,BEL,2003,23,57,69,44,63,62,70,51,61,64,78,659,78,GC,0.0,,1.81,senne-thonnon
team-flanders-baloise-2026,ProTeam,Michiel,LAMBRECHT,M. Lambrecht,BE,BEL,2003,23,71,45,64,59,61,66,65,61,64,68,705,140,Oneday,15.1,75.0,1.91,michiel-lambrecht
team-flanders-baloise-2026,ProTeam,Ward,VANHOOF,W. Vanhoof,BE,BEL,1999,27,72,45,65,60,61,67,66,62,62,67,708,247,Oneday,16.2,75.0,1.86,ward-vanhoof
team-flanders-baloise-2026,ProTeam,Henri,VANDENABEELE,H. Vandenabeele,BE,BEL,2000,26,58,70,45,64,63,71,52,62,62,59,768,268,GC,0.0,,1.81,henri-vandenabeele
team-flanders-baloise-2026,ProTeam,Vincent,VAN HEMELEN,V. van Hemelen,BE,BEL,2000,26,71,48,60,62,61,67,66,62,62,56,790,275,Oneday,22.3,73.0,1.91,vincent-van-hemelen
team-flanders-baloise-2026,ProTeam,Siebe,DEWEIRDT,S. Deweirdt,BE,BEL,2002,24,69,45,61,57,59,65,58,59,61,56,792,87,Oneday,0.0,69.0,1.85,siebe-deweirdt
team-flanders-baloise-2026,ProTeam,Elias,MARIS,E. Maris,BE,BEL,1999,27,61,58,57,55,70,65,58,61,61,53,815,169,Hills,1.6,64.0,1.77,elias-maris
team-flanders-baloise-2026,ProTeam,Jules,HESTERS,J. Hesters,BE,BEL,1998,28,72,40,78,53,56,65,67,61,61,39,940,290,Sprint,25.2,72.0,1.8,jules-hesters
team-flanders-baloise-2026,ProTeam,Leander,VAN HAUTEGEM,L. van Hautegem,BE,BEL,2003,23,65,44,59,54,57,62,58,57,60,23,1183,70,Oneday,3.9,64.0,1.86,leander-van-hautegem
team-flanders-baloise-2026,ProTeam,Victor,VERCOUILLIE,V. Vercouillie,BE,BEL,2002,24,66,44,56,56,57,63,55,57,59,20,1257,90,Oneday,0.0,66.0,1.81,victor-vercouillie
team-flanders-baloise-2026,ProTeam,Ferre,GEERAERTS,F. Geeraerts,BE,BEL,2003,23,60,48,43,67,52,63,50,56,59,20,1260,24,TT,0.0,,1.83,ferre-geeraerts
team-flanders-baloise-2026,ProTeam,Brem,DEMAN,B. Deman,BE,BEL,2002,24,65,40,56,55,55,61,54,55,57,15,1441,36,Oneday,0.0,76.0,1.87,brem-deman
team-flanders-baloise-2026,ProTeam,Dylan,VANDENSTORME,D. Vandenstorme,BE,BEL,2002,24,65,42,58,52,57,61,56,56,58,11,1586,95,Oneday,1.8,64.0,1.72,dylan-vandenstorme
team-flanders-baloise-2026,ProTeam,Artuur,TORNEY,A. Torney,BE,BEL,2003,23,53,48,50,47,60,57,48,52,55,8,1775,8,Hills,0.0,,,artuur-torney
team-flanders-baloise-2026,ProTeam,Noah,VANDENBRANDEN,N. Vandenbranden,BE,BEL,2002,24,60,43,43,65,49,61,49,54,56,5,2006,29,TT,0.0,74.0,1.81,noah-vandenbranden
team-flanders-baloise-2026,ProTeam,Milan,VAN DEN HAUTE,M. van den Haute,BE,BEL,2005,21,60,38,52,49,52,57,53,51,57,5,2024,5,Oneday,0.0,,,milan-van-den-haute
team-flanders-baloise-2026,ProTeam,Nolan,HUYSMANS,N. Huysmans,BE,BEL,2006,20,52,46,48,45,58,55,49,51,58,4,2146,4,Hills,0.0,,,nolan-huysmans
team-flanders-baloise-2026,ProTeam,Tuur,DENS,T. Dens,BE,BEL,2000,26,61,32,52,48,49,55,49,50,50,0,,15,Oneday,0.0,81.0,1.84,tuur-dens
team-novo-nordisk-2026,ProTeam,Filippo,RIDOLFO,F. Ridolfo,IT,ITA,2001,25,64,37,70,47,51,59,54,55,55,11,1585,39,Sprint,0.0,,1.87,filippo-ridolfo
team-novo-nordisk-2026,ProTeam,Andrea,PERON,A. Peron,IT,ITA,1988,38,61,30,67,43,45,54,50,50,50,6,1910,353,Sprint,0.0,70.0,1.78,andrea-peron
